unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1624989720000,2021-06-29T18:02:00Z,BNB/USDT,308.04,308.3,307.6,307.62,555.7181,171084.856941,368
1624989660000,2021-06-29T18:01:00Z,BNB/USDT,308.45,308.51,308,308.04,462.9314,142657.20055,267
1624989600000,2021-06-29T18:00:00Z,BNB/USDT,308.34,308.79,308.15,308.45,485.9305,149895.491859,335
1624989540000,2021-06-29T17:59:00Z,BNB/USDT,308.71,308.95,308.09,308.34,866.9989,267500.236217,436
1624989480000,2021-06-29T17:58:00Z,BNB/USDT,309,309.14,308.63,308.73,835.9455,258258.975698,318
1624989420000,2021-06-29T17:57:00Z,BNB/USDT,308.93,309.26,308.44,309.01,1017.0525,314189.759649,423
1624989360000,2021-06-29T17:56:00Z,BNB/USDT,307.7,309.16,307.69,308.92,1793.567,553498.732268,700
1624989300000,2021-06-29T17:55:00Z,BNB/USDT,307.46,307.83,307.42,307.7,388.3527,119493.095995,268
1624989240000,2021-06-29T17:54:00Z,BNB/USDT,307.79,307.91,307.19,307.5,1835.6972,564458.111311,509
1624989180000,2021-06-29T17:53:00Z,BNB/USDT,307.64,308.17,306.9,307.76,4548.2686,1398789.395627,1152
1624989120000,2021-06-29T17:52:00Z,BNB/USDT,307.99,308,307.48,307.65,994.2004,305923.539441,518
1624989060000,2021-06-29T17:51:00Z,BNB/USDT,307.91,308.02,307.8,307.99,1216.8249,374740.081443,347
1624989000000,2021-06-29T17:50:00Z,BNB/USDT,308.24,308.32,307.71,307.9,1501.3482,462393.413569,629
1624988940000,2021-06-29T17:49:00Z,BNB/USDT,308.32,308.5,308.08,308.24,776.3053,239324.70617,362
1624988880000,2021-06-29T17:48:00Z,BNB/USDT,308.64,308.64,308.17,308.33,987.2011,304428.934778,482
1624988820000,2021-06-29T17:47:00Z,BNB/USDT,308.83,309,308.43,308.62,859.6254,265332.713373,443
1624988760000,2021-06-29T17:46:00Z,BNB/USDT,309.53,309.53,308.81,308.83,1139.5227,352122.250558,452
1624988700000,2021-06-29T17:45:00Z,BNB/USDT,309.83,309.88,309.37,309.52,402.2509,124525.669527,345
1624988640000,2021-06-29T17:44:00Z,BNB/USDT,309.76,309.89,309.39,309.83,522.9015,161909.652587,313
1624988580000,2021-06-29T17:43:00Z,BNB/USDT,309.11,309.98,309.02,309.77,1585.3937,490788.769116,633
1624988520000,2021-06-29T17:42:00Z,BNB/USDT,309.17,309.28,309,309.12,616.5892,190612.403978,371
1624988460000,2021-06-29T17:41:00Z,BNB/USDT,308.76,309.3,308.61,309.22,609.3265,188284.982991,400
1624988400000,2021-06-29T17:40:00Z,BNB/USDT,308.3,308.78,308.3,308.77,671.8061,207251.686698,369
1624988340000,2021-06-29T17:39:00Z,BNB/USDT,308.4,308.7,308.25,308.31,1569.4996,484153.180192,443
1624988280000,2021-06-29T17:38:00Z,BNB/USDT,308.85,309.01,308.27,308.4,2134.3083,658627.185006,585
1624988220000,2021-06-29T17:37:00Z,BNB/USDT,308.83,308.98,308.47,308.84,1631.1748,503479.824552,523
1624988160000,2021-06-29T17:36:00Z,BNB/USDT,309.62,309.68,308.62,308.8,1844.495,570182.165838,699
1624988100000,2021-06-29T17:35:00Z,BNB/USDT,310.03,310.03,309.47,309.63,1303.3506,403666.661117,498
1624988040000,2021-06-29T17:34:00Z,BNB/USDT,310.23,310.29,309.72,310.03,768.3392,238171.403993,441
1624987980000,2021-06-29T17:33:00Z,BNB/USDT,309.92,310.75,309.8,310.22,3957.5631,1227928.038176,1243
1624987920000,2021-06-29T17:32:00Z,BNB/USDT,309.17,310,309.01,309.97,1172.9716,363118.539224,597
1624987860000,2021-06-29T17:31:00Z,BNB/USDT,309.44,309.5,309.01,309.17,914.7698,282906.072046,412
1624987800000,2021-06-29T17:30:00Z,BNB/USDT,309.37,309.63,309.32,309.43,1048.2484,324369.831256,415
1624987740000,2021-06-29T17:29:00Z,BNB/USDT,309.43,309.5,309.24,309.37,384.0452,118824.201575,280
1624987680000,2021-06-29T17:28:00Z,BNB/USDT,309.13,309.43,309.06,309.43,320.8751,99224.427009,268
1624987620000,2021-06-29T17:27:00Z,BNB/USDT,308.94,309.48,308.9,309.13,863.2562,266943.84026800003,379
1624987560000,2021-06-29T17:26:00Z,BNB/USDT,309.04,309.14,308.78,308.94,980.5374,302989.964186,353
1624987500000,2021-06-29T17:25:00Z,BNB/USDT,309.08,309.22,309,309.04,752.9012,232686.981086,432
1624987440000,2021-06-29T17:24:00Z,BNB/USDT,309.38,309.48,309,309.05,1127.3443,348474.402208,626
1624987380000,2021-06-29T17:23:00Z,BNB/USDT,309.55,309.62,309.32,309.39,1309.8057,405339.95729,479
1624987320000,2021-06-29T17:22:00Z,BNB/USDT,309.17,309.58,309.16,309.56,1504.0604,465340.690767,453
1624987260000,2021-06-29T17:21:00Z,BNB/USDT,309.21,309.49,309.1,309.12,1108.8332,342932.63415,461
1624987200000,2021-06-29T17:20:00Z,BNB/USDT,309,309.35,308.83,309.2,1589.6441,491284.846915,566
1624987140000,2021-06-29T17:19:00Z,BNB/USDT,308.2,309,308.08,308.99,991.9776,306101.342547,393
1624987080000,2021-06-29T17:18:00Z,BNB/USDT,308.77,308.86,308.03,308.18,848.7607,261739.907441,400
1624987020000,2021-06-29T17:17:00Z,BNB/USDT,308.9,309.2,308.62,308.86,2045.7768,631938.618531,664
1624986960000,2021-06-29T17:16:00Z,BNB/USDT,308.93,309.01,308.32,308.89,2305.5631,711884.788537,854
1624986900000,2021-06-29T17:15:00Z,BNB/USDT,308.22,309.23,308.22,308.93,3089.8228,954438.740964,839
1624986840000,2021-06-29T17:14:00Z,BNB/USDT,308.91,308.98,308,308.13,2691.513,830102.537864,930
1624986780000,2021-06-29T17:13:00Z,BNB/USDT,308.53,308.98,308.21,308.98,3883.0925,1198654.700817,697
1624986720000,2021-06-29T17:12:00Z,BNB/USDT,308.59,308.91,308.5,308.55,2474.6061,763919.101335,706
1624986660000,2021-06-29T17:11:00Z,BNB/USDT,308.6,308.73,308.34,308.59,1247.9922,385049.8957,500
1624986600000,2021-06-29T17:10:00Z,BNB/USDT,308.19,308.93,307.99,308.61,2362.6941,728917.779602,893
1624986540000,2021-06-29T17:09:00Z,BNB/USDT,307.7,308.27,307.4,308.23,2316.1293,712676.646268,960
1624986480000,2021-06-29T17:08:00Z,BNB/USDT,308.1,308.1,307.69,307.73,1734.8327,534359.737707,567
1624986420000,2021-06-29T17:07:00Z,BNB/USDT,308.04,308.1,307.54,308.1,2067.1054,636493.619956,715
1624986360000,2021-06-29T17:06:00Z,BNB/USDT,307.69,308.32,307.61,308.04,2370.7372,729882.984481,767
1624986300000,2021-06-29T17:05:00Z,BNB/USDT,307.95,308.28,307.53,307.63,3634.4702,1119417.588417,748
1624986240000,2021-06-29T17:04:00Z,BNB/USDT,307.66,308,307.33,307.95,6651.6839,2048145.475549,1047
1624986180000,2021-06-29T17:03:00Z,BNB/USDT,307.67,308,307.16,307.66,5733.4453,1764675.681798,936
1624986120000,2021-06-29T17:02:00Z,BNB/USDT,307.64,307.9,307.2,307.78,3131.8962,962952.282287,461
1624986060000,2021-06-29T17:01:00Z,BNB/USDT,308.41,308.5,307.31,307.64,8945.2805,2754198.451889,1196
1624986000000,2021-06-29T17:00:00Z,BNB/USDT,307.61,308.5,307.54,308.49,2462.0108,758638.346892,837
1624985940000,2021-06-29T16:59:00Z,BNB/USDT,308.26,308.3,307.43,307.6,3974.0403,1223642.036966,997
1624985880000,2021-06-29T16:58:00Z,BNB/USDT,308,308.4,307.9,308.22,2854.3672,879293.409446,850
1624985820000,2021-06-29T16:57:00Z,BNB/USDT,308.49,308.5,307.61,308,4603.7856,1418542.917793,922
1624985760000,2021-06-29T16:56:00Z,BNB/USDT,307.81,308.5,307.68,308.5,1542.0645,475303.040119,510
1624985700000,2021-06-29T16:55:00Z,BNB/USDT,307.39,307.99,307.21,307.81,1887.5634,580825.116342,530
1624985640000,2021-06-29T16:54:00Z,BNB/USDT,307.54,307.83,307.3,307.4,638.5106,196308.65633599999,331
1624985580000,2021-06-29T16:53:00Z,BNB/USDT,307.66,307.68,307.3,307.52,1099.2101,338033.261914,421
1624985520000,2021-06-29T16:52:00Z,BNB/USDT,307.55,308.11,307.41,307.66,1578.3305,485601.34478,769
1624985460000,2021-06-29T16:51:00Z,BNB/USDT,307.85,307.96,307.29,307.55,1327.2454,408269.740361,662
1624985400000,2021-06-29T16:50:00Z,BNB/USDT,308.34,308.5,307.67,307.85,3075.2981,948301.040988,739
1624985340000,2021-06-29T16:49:00Z,BNB/USDT,308.19,308.5,308.09,308.33,2108.3545,650234.624086,693
1624985280000,2021-06-29T16:48:00Z,BNB/USDT,308.23,308.49,307.97,308.17,1340.3287,413066.591438,583
1624985220000,2021-06-29T16:47:00Z,BNB/USDT,307.33,308.39,307.29,308.24,4411.7082,1358828.758911,834
1624985160000,2021-06-29T16:46:00Z,BNB/USDT,307.44,307.8,306.91,307.35,4236.12,1301571.16793,994
1624985100000,2021-06-29T16:45:00Z,BNB/USDT,308,308,307.26,307.34,4933.4195,1518520.555385,894
1624985040000,2021-06-29T16:44:00Z,BNB/USDT,307.8,308,307.32,307.99,1715.1386,527984.017675,455
1624984980000,2021-06-29T16:43:00Z,BNB/USDT,308.13,308.2,307.28,307.79,2645.6575,814280.437283,735
1624984920000,2021-06-29T16:42:00Z,BNB/USDT,308.73,308.99,308,308.14,2158.8169,665464.632546,690
1624984860000,2021-06-29T16:41:00Z,BNB/USDT,308.68,308.98,308.6,308.71,694.4513,214415.603986,366
1624984800000,2021-06-29T16:40:00Z,BNB/USDT,308.91,309.06,308.53,308.68,912.6231,281831.716374,416
1624984740000,2021-06-29T16:39:00Z,BNB/USDT,309,309.1,308.56,308.91,6191.7184,1912967.099556,1112
1624984680000,2021-06-29T16:38:00Z,BNB/USDT,309.14,309.47,308.6,308.99,2431.5818,751585.566134,886
1624984620000,2021-06-29T16:37:00Z,BNB/USDT,309.19,309.75,309.13,309.21,5224.8576,1616292.145913,927
1624984560000,2021-06-29T16:36:00Z,BNB/USDT,308.92,309.2,308.73,309.19,4579.1968,1415021.156828,657
1624984500000,2021-06-29T16:35:00Z,BNB/USDT,308.92,309.64,308.37,308.94,7455.5228,2303554.417229,1435
1624984440000,2021-06-29T16:34:00Z,BNB/USDT,309.5,309.98,308.8,308.92,5438.9871,1682375.545903,1053
1624984380000,2021-06-29T16:33:00Z,BNB/USDT,309.44,309.5,309.18,309.5,4280.5319,1324526.275053,862
1624984320000,2021-06-29T16:32:00Z,BNB/USDT,309.13,310.11,308.88,309.5,7738.4669,2394578.015331,1562
1624984260000,2021-06-29T16:31:00Z,BNB/USDT,309.75,310.36,308.96,309.03,6307.6806,1952888.407143,1549
1624984200000,2021-06-29T16:30:00Z,BNB/USDT,308.99,309.8,308.85,309.75,2707.9482,837012.651476,771
1624984140000,2021-06-29T16:29:00Z,BNB/USDT,308.79,309,308.56,309,1972.5965,609156.590525,619
1624984080000,2021-06-29T16:28:00Z,BNB/USDT,308.72,309,308.72,308.79,1237.544,382287.331559,411
1624984020000,2021-06-29T16:27:00Z,BNB/USDT,308.86,308.99,308.63,308.67,1079.4164,333360.522057,432
1624983960000,2021-06-29T16:26:00Z,BNB/USDT,308.91,309.5,308.62,308.86,7797.1589,2409745.036557,1292
1624983900000,2021-06-29T16:25:00Z,BNB/USDT,308.64,309,308.45,308.82,4517.6171,1395422.16896,773
1624983840000,2021-06-29T16:24:00Z,BNB/USDT,308.31,309,308.22,308.67,3272.0069,1009767.773753,750
1624983780000,2021-06-29T16:23:00Z,BNB/USDT,307.82,309,307.76,308.3,5145.5914,1587942.38682,1295
1624983720000,2021-06-29T16:22:00Z,BNB/USDT,306.56,308.15,306.51,307.86,2551.9654,784798.41148,923
1624983660000,2021-06-29T16:21:00Z,BNB/USDT,306.44,306.97,306.37,306.55,1413.313,433428.680669,512
1624983600000,2021-06-29T16:20:00Z,BNB/USDT,306.55,306.94,306.3,306.44,3189.7162,977897.000671,773
1624983540000,2021-06-29T16:19:00Z,BNB/USDT,306.86,307.28,306.55,306.56,1253.1844,384576.662525,532
1624983480000,2021-06-29T16:18:00Z,BNB/USDT,307.1,307.11,306.57,306.8,1703.7947,522831.708069,687
1624983420000,2021-06-29T16:17:00Z,BNB/USDT,307.31,307.51,307.05,307.1,932.2816,286472.755435,428
1624983360000,2021-06-29T16:16:00Z,BNB/USDT,308.11,308.17,307.14,307.31,2111.3372,649973.226571,568
1624983300000,2021-06-29T16:15:00Z,BNB/USDT,308.58,308.88,308,308.07,1256.5564,387342.368722,491
1624983240000,2021-06-29T16:14:00Z,BNB/USDT,308.31,308.64,307.58,308.52,1549.6877,477294.29197,474
1624983180000,2021-06-29T16:13:00Z,BNB/USDT,308.07,308.5,308.07,308.32,580.8535,179087.521617,394
1624983120000,2021-06-29T16:12:00Z,BNB/USDT,307.88,308.22,307.61,308.08,613.7342,188929.640583,393
1624983060000,2021-06-29T16:11:00Z,BNB/USDT,307.69,308.14,307.67,307.92,565.8939,174268.527339,330
1624983000000,2021-06-29T16:10:00Z,BNB/USDT,307.26,308.2,307.17,307.71,1192.1964,366825.035334,474
1624982940000,2021-06-29T16:09:00Z,BNB/USDT,307.33,307.87,307.17,307.26,1735.4721,533605.1539,588
1624982880000,2021-06-29T16:08:00Z,BNB/USDT,308.19,308.3,307.3,307.34,2187.9521,673416.216,628
1624982820000,2021-06-29T16:07:00Z,BNB/USDT,307.74,308.3,307.58,308.24,1620.4212,499080.023474,521
1624982760000,2021-06-29T16:06:00Z,BNB/USDT,307.85,308.07,307.4,307.75,649.8671,199899.602038,450
1624982700000,2021-06-29T16:05:00Z,BNB/USDT,308.3,308.76,307.52,307.79,2435.5136,749848.285036,916
1624982640000,2021-06-29T16:04:00Z,BNB/USDT,308.22,309,308.08,308.24,3938.5294,1216527.463233,906
1624982580000,2021-06-29T16:03:00Z,BNB/USDT,308.36,308.84,308.16,308.23,840.3221,259160.08427,509
1624982520000,2021-06-29T16:02:00Z,BNB/USDT,308.91,308.94,308.34,308.36,1521.851,469667.35458,613
1624982460000,2021-06-29T16:01:00Z,BNB/USDT,309.96,310.48,308.79,308.92,3701.4114,1146730.69858,1206
1624982400000,2021-06-29T16:00:00Z,BNB/USDT,309.56,310.14,309.18,309.99,1460.0966,452251.917912,692
1624982340000,2021-06-29T15:59:00Z,BNB/USDT,309.74,309.99,309.06,309.58,2114.8057,654656.335909,889
1624982280000,2021-06-29T15:58:00Z,BNB/USDT,309.06,309.82,309.06,309.73,561.1546,173697.57926,324
1624982220000,2021-06-29T15:57:00Z,BNB/USDT,309.3,309.55,309.03,309.06,696.4958,215428.25179,378
1624982160000,2021-06-29T15:56:00Z,BNB/USDT,309.19,309.92,309.07,309.3,933.2547,288888.66444,402
1624982100000,2021-06-29T15:55:00Z,BNB/USDT,308.55,309.79,308.55,309.2,1467.496,453619.799105,491
1624982040000,2021-06-29T15:54:00Z,BNB/USDT,308.63,309.03,308.5,308.53,807.1679,249147.619273,376
1624981980000,2021-06-29T15:53:00Z,BNB/USDT,309.63,309.63,308.57,308.64,1243.0397,384240.21625,591
1624981920000,2021-06-29T15:52:00Z,BNB/USDT,310.13,310.13,309.34,309.63,2168.1178,671312.823194,532
1624981860000,2021-06-29T15:51:00Z,BNB/USDT,310.02,310.44,309.74,310.12,1858.2721,576165.908854,735
1624981800000,2021-06-29T15:50:00Z,BNB/USDT,309.46,310.19,309.43,310.01,2033.6243,630078.443085,802
1624981740000,2021-06-29T15:49:00Z,BNB/USDT,309.23,309.66,308.94,309.45,880.4802,272392.845164,514
1624981680000,2021-06-29T15:48:00Z,BNB/USDT,308.24,309.42,308.23,309.22,2677.7845,827091.902681,937
1624981620000,2021-06-29T15:47:00Z,BNB/USDT,308.28,308.55,307.82,308.22,2262.9301,697361.67541,837
1624981560000,2021-06-29T15:46:00Z,BNB/USDT,308.07,308.25,307.53,308.25,864.9692,266365.492127,591
1624981500000,2021-06-29T15:45:00Z,BNB/USDT,307.09,308.14,307.09,308.01,4251.1978,1308069.711679,1298
1624981440000,2021-06-29T15:44:00Z,BNB/USDT,307.09,307.36,306.8,307.08,3039.8981,933388.533824,908
1624981380000,2021-06-29T15:43:00Z,BNB/USDT,307.08,307.62,306.21,306.97,5175.2011,1588053.804161,2132
1624981320000,2021-06-29T15:42:00Z,BNB/USDT,307.66,308.14,307.03,307.1,2579.0548,793758.600477,1052
1624981260000,2021-06-29T15:41:00Z,BNB/USDT,308.1,308.58,307.14,307.65,6413.5505,1975010.203765,1891
1624981200000,2021-06-29T15:40:00Z,BNB/USDT,309.26,309.8,307.82,308.11,4954.7513,1530499.506429,2140
1624981140000,2021-06-29T15:39:00Z,BNB/USDT,309.54,309.98,309.25,309.27,1717.9831,531912.116394,665
1624981080000,2021-06-29T15:38:00Z,BNB/USDT,310.6,310.73,309.36,309.54,1620.5589,502254.804431,754
1624981020000,2021-06-29T15:37:00Z,BNB/USDT,310.81,310.99,310.58,310.61,944.4934,293530.881726,424
1624980960000,2021-06-29T15:36:00Z,BNB/USDT,310.78,311,310.66,310.82,1041.4442,323722.327144,496
1624980900000,2021-06-29T15:35:00Z,BNB/USDT,310.04,310.84,310,310.68,2100.8096,652066.883389,740
1624980840000,2021-06-29T15:34:00Z,BNB/USDT,310.84,311,310,310.04,1582.9346,491450.673745,737
1624980780000,2021-06-29T15:33:00Z,BNB/USDT,311.12,311.75,310.53,310.87,7234.6887,2250320.631852,1084
1624980720000,2021-06-29T15:32:00Z,BNB/USDT,310.9,311.19,310.76,311.12,2243.5915,697768.4313,572
1624980660000,2021-06-29T15:31:00Z,BNB/USDT,310.81,310.99,310.39,310.92,1325.2956,411885.249896,534
1624980600000,2021-06-29T15:30:00Z,BNB/USDT,310.01,310.9,310.01,310.8,1476.6533,458437.25887,661
1624980540000,2021-06-29T15:29:00Z,BNB/USDT,309.78,310.36,309.58,310.01,2560.2958,793955.38831,893
1624980480000,2021-06-29T15:28:00Z,BNB/USDT,311.54,311.57,309.11,309.9,7483.5343,2320750.71824,2903
1624980420000,2021-06-29T15:27:00Z,BNB/USDT,312.1,312.19,311.51,311.55,1618.3608,504547.367035,556
1624980360000,2021-06-29T15:26:00Z,BNB/USDT,311.87,312.18,311.69,312.08,1692.5664,527961.345333,561
1624980300000,2021-06-29T15:25:00Z,BNB/USDT,312.31,312.33,311.62,311.88,1872.0272,583930.572176,687
1624980240000,2021-06-29T15:24:00Z,BNB/USDT,313.06,313.29,312.12,312.28,1709.3657,534661.512959,707
1624980180000,2021-06-29T15:23:00Z,BNB/USDT,312.98,313.22,312.73,313.07,891.6364,279117.120174,425
1624980120000,2021-06-29T15:22:00Z,BNB/USDT,312.54,313,312.5,312.94,3044.3657,952351.24449,642
1624980060000,2021-06-29T15:21:00Z,BNB/USDT,312.49,312.61,312.36,312.54,703.106,219719.721871,369
1624980000000,2021-06-29T15:20:00Z,BNB/USDT,312.21,312.62,312.18,312.49,1415.3491,442177.443435,434
1624979940000,2021-06-29T15:19:00Z,BNB/USDT,312.06,312.35,311.93,312.21,960.9302,299935.428213,441
1624979880000,2021-06-29T15:18:00Z,BNB/USDT,311.95,312.32,311.74,312.05,1131.3131,352939.753273,544
1624979820000,2021-06-29T15:17:00Z,BNB/USDT,311.84,312.43,311.74,311.95,1751.8329,546775.907946,718
1624979760000,2021-06-29T15:16:00Z,BNB/USDT,311.71,311.83,311.36,311.79,844.8297,263201.113764,461
1624979700000,2021-06-29T15:15:00Z,BNB/USDT,312.57,312.59,311.39,311.72,1991.3943,621493.663022,605
1624979640000,2021-06-29T15:14:00Z,BNB/USDT,312.65,312.76,312.33,312.57,752.8918,235268.621154,350
1624979580000,2021-06-29T15:13:00Z,BNB/USDT,311.88,312.68,311.73,312.6,1812.4555,565732.171046,621
1624979520000,2021-06-29T15:12:00Z,BNB/USDT,312.18,312.25,311.88,311.9,675.8345,210926.187435,441
1624979460000,2021-06-29T15:11:00Z,BNB/USDT,312.18,312.36,311.89,312.18,1058.3888,330359.818642,483
1624979400000,2021-06-29T15:10:00Z,BNB/USDT,311.85,312.32,311.74,312.17,529.6253,165260.14941,431
1624979340000,2021-06-29T15:09:00Z,BNB/USDT,311.29,312,311.12,311.76,1616.3178,503728.244721,685
1624979280000,2021-06-29T15:08:00Z,BNB/USDT,311.77,311.77,311.26,311.3,903.2611,281401.412545,444
1624979220000,2021-06-29T15:07:00Z,BNB/USDT,311.75,311.79,311.55,311.76,607.7446,189433.981902,436
1624979160000,2021-06-29T15:06:00Z,BNB/USDT,311.78,311.94,311.58,311.75,702.2578,218925.22213,405
1624979100000,2021-06-29T15:05:00Z,BNB/USDT,311.46,311.96,311.36,311.79,647.5591,201866.675151,404
1624979040000,2021-06-29T15:04:00Z,BNB/USDT,311.81,311.9,311,311.46,1609.9335,501237.413573,611
1624978980000,2021-06-29T15:03:00Z,BNB/USDT,311.64,312.29,311.44,311.81,1396.5396,435584.13334,592
1624978920000,2021-06-29T15:02:00Z,BNB/USDT,311.48,311.8,310.5,311.65,3590.1799,1117131.792344,1089
1624978860000,2021-06-29T15:01:00Z,BNB/USDT,312.53,312.72,311,311.37,4334.0572,1350345.132745,1350
1624978800000,2021-06-29T15:00:00Z,BNB/USDT,312.58,313.26,311.53,312.53,6258.8218,1953892.948463,1437
1624978740000,2021-06-29T14:59:00Z,BNB/USDT,313.99,314.2,312.23,312.58,7158.1524,2240263.71013,1944
1624978680000,2021-06-29T14:58:00Z,BNB/USDT,314.87,314.87,313.84,313.94,1606.572,504854.153873,734
1624978620000,2021-06-29T14:57:00Z,BNB/USDT,315.5,315.6,314.22,314.88,2815.3035,886942.120032,2528
1624978560000,2021-06-29T14:56:00Z,BNB/USDT,314.84,315.5,314.53,315.5,5431.581,1711216.029467,2677
1624978500000,2021-06-29T14:55:00Z,BNB/USDT,313.89,314.9,313.83,314.83,3019.954,949647.54427,1396
1624978440000,2021-06-29T14:54:00Z,BNB/USDT,313.35,313.9,313.35,313.88,748.0124,234690.825412,459
1624978380000,2021-06-29T14:53:00Z,BNB/USDT,313.15,313.59,312.96,313.36,826.3114,258849.401554,411
1624978320000,2021-06-29T14:52:00Z,BNB/USDT,313.21,313.3,312.91,313.15,552.7294,173063.171963,386
1624978260000,2021-06-29T14:51:00Z,BNB/USDT,313.52,313.71,312.85,313.21,1089.1158,341193.907035,530
1624978200000,2021-06-29T14:50:00Z,BNB/USDT,313.81,313.86,313.4,313.52,1108.8438,347771.889625,455
1624978140000,2021-06-29T14:49:00Z,BNB/USDT,313.35,314,313.12,313.88,1608.5211,504351.540975,591
1624978080000,2021-06-29T14:48:00Z,BNB/USDT,312.81,313.51,312.59,313.34,2068.7998,647594.220942,657
1624978020000,2021-06-29T14:47:00Z,BNB/USDT,313.21,313.23,312.65,312.86,1791.6156,560730.82486,685
1624977960000,2021-06-29T14:46:00Z,BNB/USDT,313.78,314.03,313.22,313.22,1297.2004,406762.057522,466
1624977900000,2021-06-29T14:45:00Z,BNB/USDT,314.32,314.5,313.62,313.76,2164.786,680140.718907,675
1624977840000,2021-06-29T14:44:00Z,BNB/USDT,313.91,314.33,313.67,314.33,1149.3291,360877.452904,516
1624977780000,2021-06-29T14:43:00Z,BNB/USDT,313.46,313.96,313.46,313.9,1063.5451,333641.331074,555
1624977720000,2021-06-29T14:42:00Z,BNB/USDT,313.54,313.69,313.1,313.46,1289.7198,404223.32044,492
1624977660000,2021-06-29T14:41:00Z,BNB/USDT,314.08,314.2,313.2,313.54,4604.9291,1444821.865289,914
1624977600000,2021-06-29T14:40:00Z,BNB/USDT,313.86,314.21,313.85,314.08,773.4167,242895.626764,370
1624977540000,2021-06-29T14:39:00Z,BNB/USDT,314.43,314.49,313.85,313.85,2604.3837,818098.669321,693
1624977480000,2021-06-29T14:38:00Z,BNB/USDT,313.86,314.66,313.78,314.43,4151.4448,1304354.55733,1118
1624977420000,2021-06-29T14:37:00Z,BNB/USDT,313.44,314.14,313.44,313.85,2586.6337,811805.294894,1105
1624977360000,2021-06-29T14:36:00Z,BNB/USDT,313.49,313.64,313.03,313.45,1276.7985,400135.640063,616
1624977300000,2021-06-29T14:35:00Z,BNB/USDT,313.47,313.5,313,313.5,2113.2691,662179.558129,686
1624977240000,2021-06-29T14:34:00Z,BNB/USDT,313.26,313.5,313.19,313.47,1976.9916,619536.906037,641
1624977180000,2021-06-29T14:33:00Z,BNB/USDT,313.03,313.28,312.96,313.25,2378.2641,744863.484655,584
1624977120000,2021-06-29T14:32:00Z,BNB/USDT,312.51,313.28,312.47,313.02,2555.9622,799757.939936,840
1624977060000,2021-06-29T14:31:00Z,BNB/USDT,312.5,312.65,312.36,312.53,1003.2016,313514.448526,421
1624977000000,2021-06-29T14:30:00Z,BNB/USDT,311.91,312.58,311.91,312.48,843.6657,263527.965834,473
1624976940000,2021-06-29T14:29:00Z,BNB/USDT,311.91,312.27,311.81,311.9,725.003,226217.516317,457
1624976880000,2021-06-29T14:28:00Z,BNB/USDT,312.17,312.19,311.7,311.86,1247.966,389209.036803,550
1624976820000,2021-06-29T14:27:00Z,BNB/USDT,312.45,312.49,311.62,312.17,1881.0477,587107.093008,685
1624976760000,2021-06-29T14:26:00Z,BNB/USDT,311.9,312.47,311.86,312.44,2453.922,765969.272567,762
1624976700000,2021-06-29T14:25:00Z,BNB/USDT,311.63,311.98,311.28,311.9,1296.2017,403871.536774,610
1624976640000,2021-06-29T14:24:00Z,BNB/USDT,311.92,311.94,311.42,311.68,1190.2504,370962.0648,710
1624976580000,2021-06-29T14:23:00Z,BNB/USDT,311.06,312,310.85,311.92,2640.2729,822826.258125,940
