unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1624990800000,2021-06-29T18:20:00Z,BTC/USDT,36233.94,36245.23,36197.94,36200.58,54.243268,1964207.69357738,1311
1624990740000,2021-06-29T18:19:00Z,BTC/USDT,36231.76,36233.96,36200.55,36233.94,28.101655,1017883.85849594,1305
1624990680000,2021-06-29T18:18:00Z,BTC/USDT,36204.99,36231.76,36185.01,36231.76,39.89316,1444492.24726366,861
1624990620000,2021-06-29T18:17:00Z,BTC/USDT,36229.48,36229.49,36181.83,36204.99,59.760132,2163168.31078852,1453
1624990560000,2021-06-29T18:16:00Z,BTC/USDT,36214.86,36259.93,36211.94,36229.49,22.551629,817171.90115625,797
1624990500000,2021-06-29T18:15:00Z,BTC/USDT,36268.61,36268.62,36190.54,36214.86,41.695385,1510511.98939376,1661
1624990440000,2021-06-29T18:14:00Z,BTC/USDT,36271.01,36283.75,36263.81,36268.61,25.812046,936346.09367709,902
1624990380000,2021-06-29T18:13:00Z,BTC/USDT,36266.8,36279.68,36266.39,36271.02,27.078728,982236.15915527,884
1624990320000,2021-06-29T18:12:00Z,BTC/USDT,36258.5,36283.21,36258.5,36270,15.868136,575542.44700248,769
1624990260000,2021-06-29T18:11:00Z,BTC/USDT,36237.2,36279.98,36232.77,36258.51,32.210171,1167758.09404723,1331
1624990200000,2021-06-29T18:10:00Z,BTC/USDT,36213.12,36252.48,36213.1,36237.2,42.020569,1522513.3672532,1017
1624990140000,2021-06-29T18:09:00Z,BTC/USDT,36184.25,36221.02,36184.25,36217.8,33.068618,1197415.60567339,1165
1624990080000,2021-06-29T18:08:00Z,BTC/USDT,36217.8,36217.8,36152.34,36185.42,120.743435,4369462.99004316,1851
1624990020000,2021-06-29T18:07:00Z,BTC/USDT,36216,36334.28,36200,36217.8,127.576947,4624981.77486194,2237
1624989960000,2021-06-29T18:06:00Z,BTC/USDT,36280.99,36282.95,36210,36216,79.83714,2893232.36505156,1954
1624989900000,2021-06-29T18:05:00Z,BTC/USDT,36296.74,36340,36273.93,36281,52.980785,1923850.81754372,1849
1624989840000,2021-06-29T18:04:00Z,BTC/USDT,36296,36305,36274,36296.74,45.689576,1658196.62183879,1168
1624989780000,2021-06-29T18:03:00Z,BTC/USDT,36312.77,36324.11,36280.22,36296,36.618813,1329343.02513858,1212
1624989720000,2021-06-29T18:02:00Z,BTC/USDT,36326.48,36345.9,36309.86,36312.77,45.470807,1651560.62504382,1393
1624989660000,2021-06-29T18:01:00Z,BTC/USDT,36358.91,36366.62,36318.15,36326.48,62.205737,2260665.43978876,1468
1624989600000,2021-06-29T18:00:00Z,BTC/USDT,36370.2,36395,36344.69,36358.92,35.085293,1276041.02558528,1096
1624989540000,2021-06-29T17:59:00Z,BTC/USDT,36379.77,36391.95,36359.14,36370.2,26.409827,960580.56939765,957
1624989480000,2021-06-29T17:58:00Z,BTC/USDT,36398,36421.15,36358.96,36379.77,73.245088,2665422.5408209,1547
1624989420000,2021-06-29T17:57:00Z,BTC/USDT,36365.22,36432,36324.02,36398,98.578016,3586372.56007121,2436
1624989360000,2021-06-29T17:56:00Z,BTC/USDT,36201.3,36396.92,36201.3,36367.18,201.299316,7307727.14387071,3139
1624989300000,2021-06-29T17:55:00Z,BTC/USDT,36204.19,36210.56,36199.53,36201.31,53.560667,1939047.45032098,1196
1624989240000,2021-06-29T17:54:00Z,BTC/USDT,36213.63,36221,36180.89,36206.98,61.139726,2213503.07815803,1370
1624989180000,2021-06-29T17:53:00Z,BTC/USDT,36161.4,36217.53,36154.26,36213.62,130.524695,4722963.76111222,2458
1624989120000,2021-06-29T17:52:00Z,BTC/USDT,36223.44,36226.69,36140,36161.4,138.024683,4995002.23806563,2903
1624989060000,2021-06-29T17:51:00Z,BTC/USDT,36224.2,36249.06,36210.01,36221.81,63.558076,2302808.6713158,1662
1624989000000,2021-06-29T17:50:00Z,BTC/USDT,36266.77,36275,36208.07,36224.2,125.822586,4559851.39511402,1991
1624988940000,2021-06-29T17:49:00Z,BTC/USDT,36270,36286.25,36255.36,36266.77,55.452768,2011345.28700916,1499
1624988880000,2021-06-29T17:48:00Z,BTC/USDT,36295.03,36296.3,36262.15,36270,36.849858,1336984.88946747,1066
1624988820000,2021-06-29T17:47:00Z,BTC/USDT,36291.76,36299.99,36253.79,36295.04,105.547437,3829057.17608605,2451
1624988760000,2021-06-29T17:46:00Z,BTC/USDT,36344.34,36344.34,36291,36291.77,67.977218,2467853.11087675,1610
1624988700000,2021-06-29T17:45:00Z,BTC/USDT,36360.09,36369.55,36331.9,36344.34,28.748435,1044828.66265396,1065
1624988640000,2021-06-29T17:44:00Z,BTC/USDT,36367.22,36379.25,36339.35,36360.09,24.613487,894688.45523427,1373
1624988580000,2021-06-29T17:43:00Z,BTC/USDT,36355.91,36394.1,36340.58,36367.22,79.254175,2882511.80370082,1603
1624988520000,2021-06-29T17:42:00Z,BTC/USDT,36364.95,36375.68,36351.01,36355.92,26.475862,962828.21536191,731
1624988460000,2021-06-29T17:41:00Z,BTC/USDT,36339.35,36375.99,36323.86,36364.96,44.275006,1609466.89116555,1882
1624988400000,2021-06-29T17:40:00Z,BTC/USDT,36324.91,36365.36,36302.07,36339.36,85.488977,3105817.37057458,1200
1624988340000,2021-06-29T17:39:00Z,BTC/USDT,36336.34,36346.8,36317.65,36324.91,41.103531,1493268.70911622,1438
1624988280000,2021-06-29T17:38:00Z,BTC/USDT,36380.16,36380.16,36314.52,36336.34,115.743871,4205573.45909823,1404
1624988220000,2021-06-29T17:37:00Z,BTC/USDT,36341.4,36390.06,36322.3,36380.16,50.673069,1841916.83090031,1471
1624988160000,2021-06-29T17:36:00Z,BTC/USDT,36427.88,36430.93,36325.12,36340.22,171.890321,6254291.42836573,2102
1624988100000,2021-06-29T17:35:00Z,BTC/USDT,36468.51,36482.3,36413.2,36427.88,63.905391,2329355.01180526,2021
1624988040000,2021-06-29T17:34:00Z,BTC/USDT,36511.5,36522.58,36450.37,36468.51,84.594729,3086064.62077083,2570
1624987980000,2021-06-29T17:33:00Z,BTC/USDT,36483.65,36600,36470,36511.51,359.713225,13142351.91393217,7635
1624987920000,2021-06-29T17:32:00Z,BTC/USDT,36405,36500,36390,36483.65,129.516408,4723253.54977602,2031
1624987860000,2021-06-29T17:31:00Z,BTC/USDT,36422.28,36422.28,36390,36405.01,42.073487,1531694.02917904,1174
1624987800000,2021-06-29T17:30:00Z,BTC/USDT,36406.3,36427.87,36404.93,36422.28,19.501864,710123.4117839,637
1624987740000,2021-06-29T17:29:00Z,BTC/USDT,36413.46,36438.06,36400.72,36404.93,28.447264,1035798.96955397,1418
1624987680000,2021-06-29T17:28:00Z,BTC/USDT,36404.32,36415.16,36376.34,36413.46,32.239627,1173429.01030143,725
1624987620000,2021-06-29T17:27:00Z,BTC/USDT,36382.85,36443.54,36375.16,36404.33,48.148315,1753367.12169158,1723
1624987560000,2021-06-29T17:26:00Z,BTC/USDT,36397.33,36415.27,36369.94,36382.85,52.051691,1894295.77186192,1259
1624987500000,2021-06-29T17:25:00Z,BTC/USDT,36410.86,36410.88,36384.02,36397.33,41.98784,1528278.78710497,1082
1624987440000,2021-06-29T17:24:00Z,BTC/USDT,36448.9,36452.28,36400,36410.87,43.265135,1575586.1651041,1165
1624987380000,2021-06-29T17:23:00Z,BTC/USDT,36459.28,36474.59,36434.78,36448.89,74.162219,2703527.29777517,2013
1624987320000,2021-06-29T17:22:00Z,BTC/USDT,36439.17,36470.38,36437.37,36459.28,51.264605,1868830.60498844,1189
1624987260000,2021-06-29T17:21:00Z,BTC/USDT,36446.41,36467.66,36439.17,36439.18,80.563974,2936713.58270491,1586
1624987200000,2021-06-29T17:20:00Z,BTC/USDT,36447.25,36450,36419.69,36446.42,99.097077,3611150.40773777,1913
1624987140000,2021-06-29T17:19:00Z,BTC/USDT,36360,36450,36346.04,36447.25,189.400795,6895231.07550348,3010
1624987080000,2021-06-29T17:18:00Z,BTC/USDT,36400,36400,36335.46,36360,67.234436,2444901.72764165,1367
1624987020000,2021-06-29T17:17:00Z,BTC/USDT,36453.56,36482.94,36384.33,36400,97.954789,3568917.72429214,2053
1624986960000,2021-06-29T17:16:00Z,BTC/USDT,36394.03,36490,36371.53,36453.57,158.775072,5783320.4590339,2012
1624986900000,2021-06-29T17:15:00Z,BTC/USDT,36377.05,36410,36377.05,36394.05,65.769979,2393873.66063308,1524
1624986840000,2021-06-29T17:14:00Z,BTC/USDT,36391.32,36391.33,36358.85,36377.06,33.521988,1219476.12993268,1289
1624986780000,2021-06-29T17:13:00Z,BTC/USDT,36388.84,36397.87,36363.88,36391.33,29.763056,1082845.00451127,1501
1624986720000,2021-06-29T17:12:00Z,BTC/USDT,36385.13,36400,36371.34,36388.84,30.813622,1121220.04564878,928
1624986660000,2021-06-29T17:11:00Z,BTC/USDT,36373.21,36395.19,36356.76,36385.12,93.743304,3409817.44079748,1619
1624986600000,2021-06-29T17:10:00Z,BTC/USDT,36366.17,36385.98,36349.19,36373.22,42.91823,1560986.14145642,1151
1624986540000,2021-06-29T17:09:00Z,BTC/USDT,36263.02,36367.03,36250,36366.17,79.774738,2896630.88968556,1717
1624986480000,2021-06-29T17:08:00Z,BTC/USDT,36294.4,36306.58,36263.02,36263.02,15.376939,557951.40664176,1109
1624986420000,2021-06-29T17:07:00Z,BTC/USDT,36305.52,36305.53,36285.02,36294.4,7.313108,265406.91673519,961
1624986360000,2021-06-29T17:06:00Z,BTC/USDT,36279.15,36309.93,36279.14,36303.74,19.605017,711610.572183,780
1624986300000,2021-06-29T17:05:00Z,BTC/USDT,36310,36313.01,36279.15,36279.15,20.652035,749623.37933561,1128
1624986240000,2021-06-29T17:04:00Z,BTC/USDT,36290.86,36318.59,36274.17,36309.99,36.137875,1311705.14082471,873
1624986180000,2021-06-29T17:03:00Z,BTC/USDT,36284.48,36290.87,36267.44,36290.86,32.119413,1165189.90843296,971
1624986120000,2021-06-29T17:02:00Z,BTC/USDT,36270.99,36289.8,36256.45,36284.48,73.906907,2680615.60616575,1011
1624986060000,2021-06-29T17:01:00Z,BTC/USDT,36372.57,36385.07,36239.14,36270.99,175.142864,6360598.12654504,2198
1624986000000,2021-06-29T17:00:00Z,BTC/USDT,36341.89,36377.15,36339.14,36372.56,52.494258,1908785.8786071,843
1624985940000,2021-06-29T16:59:00Z,BTC/USDT,36349.38,36356,36334.04,36341.89,24.252671,881406.69710013,564
1624985880000,2021-06-29T16:58:00Z,BTC/USDT,36331.14,36353.99,36327.55,36348.89,15.853731,576183.79935262,562
1624985820000,2021-06-29T16:57:00Z,BTC/USDT,36356.09,36358.54,36318.13,36328.02,16.271842,591333.32520297,609
1624985760000,2021-06-29T16:56:00Z,BTC/USDT,36349.39,36363.45,36333.12,36355.76,29.903839,1087080.00920862,705
1624985700000,2021-06-29T16:55:00Z,BTC/USDT,36299.1,36350,36286.26,36349.38,123.109805,4472595.33070853,1234
1624985640000,2021-06-29T16:54:00Z,BTC/USDT,36280.73,36304.22,36280.1,36299.1,35.183303,1276918.61188515,740
1624985580000,2021-06-29T16:53:00Z,BTC/USDT,36299.86,36300,36251.61,36280.72,80.342706,2914824.87187952,891
1624985520000,2021-06-29T16:52:00Z,BTC/USDT,36299.23,36336.12,36282.85,36299.86,49.685473,1803755.599179,838
1624985460000,2021-06-29T16:51:00Z,BTC/USDT,36326.07,36329.27,36285,36299.22,26.768697,971818.55008292,758
1624985400000,2021-06-29T16:50:00Z,BTC/USDT,36343.24,36350,36312.42,36326.07,25.340432,920833.37843262,819
1624985340000,2021-06-29T16:49:00Z,BTC/USDT,36314.27,36344,36314.27,36343.23,38.525754,1399608.20034623,777
1624985280000,2021-06-29T16:48:00Z,BTC/USDT,36299.29,36341.17,36293.63,36314.27,96.123735,3490118.65515377,970
1624985220000,2021-06-29T16:47:00Z,BTC/USDT,36274.43,36320.95,36268.42,36299.29,38.513856,1397990.86552535,1068
1624985160000,2021-06-29T16:46:00Z,BTC/USDT,36293.08,36322.1,36241.08,36274.44,153.858283,5580174.24098365,1871
1624985100000,2021-06-29T16:45:00Z,BTC/USDT,36330.74,36338.2,36280.53,36295.42,31.418126,1140386.50682497,740
1624985040000,2021-06-29T16:44:00Z,BTC/USDT,36318.18,36341.74,36284.75,36330.74,53.048627,1925816.34078681,1042
1624984980000,2021-06-29T16:43:00Z,BTC/USDT,36348.99,36349,36259.1,36315.01,142.367752,5168283.06559539,2290
1624984920000,2021-06-29T16:42:00Z,BTC/USDT,36382.69,36393.15,36322.52,36349,86.695201,3152039.27149039,1272
1624984860000,2021-06-29T16:41:00Z,BTC/USDT,36406.47,36413.95,36380.03,36382.69,37.546081,1366484.42166836,873
1624984800000,2021-06-29T16:40:00Z,BTC/USDT,36434.52,36434.53,36386.25,36406.47,59.574951,2168885.53168659,938
1624984740000,2021-06-29T16:39:00Z,BTC/USDT,36411.27,36441.06,36389.04,36434.52,69.495965,2530432.77388741,1123
1624984680000,2021-06-29T16:38:00Z,BTC/USDT,36380,36415.9,36379.99,36411.28,45.910421,1671002.76065661,966
1624984620000,2021-06-29T16:37:00Z,BTC/USDT,36372.06,36415.9,36366.87,36380,36.610488,1332264.67337678,953
1624984560000,2021-06-29T16:36:00Z,BTC/USDT,36400.9,36415.9,36364.99,36372.06,44.336894,1613243.06630644,920
1624984500000,2021-06-29T16:35:00Z,BTC/USDT,36379.39,36415.87,36360.26,36402.77,53.136847,1933508.62919094,1593
1624984440000,2021-06-29T16:34:00Z,BTC/USDT,36444.7,36451.7,36348.87,36379.4,126.427582,4599970.47599618,3212
1624984380000,2021-06-29T16:33:00Z,BTC/USDT,36451.73,36480.08,36410.01,36444.71,69.42398,2529918.12768262,1823
1624984320000,2021-06-29T16:32:00Z,BTC/USDT,36338.57,36500,36333.15,36451.73,360.972771,13158436.60005852,6088
1624984260000,2021-06-29T16:31:00Z,BTC/USDT,36341.25,36370.66,36338.56,36338.57,92.426983,3360343.57072201,1591
1624984200000,2021-06-29T16:30:00Z,BTC/USDT,36320.14,36341.25,36300.43,36341.25,34.249832,1243594.14297754,1045
1624984140000,2021-06-29T16:29:00Z,BTC/USDT,36324.54,36328.49,36300,36320.14,41.283355,1498891.94361015,1410
1624984080000,2021-06-29T16:28:00Z,BTC/USDT,36310.28,36344.32,36310.27,36324.54,39.716386,1442881.8947052,672
1624984020000,2021-06-29T16:27:00Z,BTC/USDT,36327.2,36346.06,36305,36310.27,51.55632,1872921.42677787,883
1624983960000,2021-06-29T16:26:00Z,BTC/USDT,36318.97,36349.58,36307.17,36327.2,56.677934,2058923.4379232,1109
1624983900000,2021-06-29T16:25:00Z,BTC/USDT,36273.62,36326.55,36234.6,36318.97,97.624046,3541896.90716977,1426
1624983840000,2021-06-29T16:24:00Z,BTC/USDT,36305.05,36350,36258.39,36273.62,136.803284,4966794.35932017,1911
1624983780000,2021-06-29T16:23:00Z,BTC/USDT,36249.96,36400,36220.33,36305.04,322.554531,11718671.3098015,5065
1624983720000,2021-06-29T16:22:00Z,BTC/USDT,36084.98,36265,36081.35,36250.45,369.02579,13352976.04308056,2883
1624983660000,2021-06-29T16:21:00Z,BTC/USDT,36061.84,36099.91,36061.83,36086.68,33.733179,1217218.36619822,1076
1624983600000,2021-06-29T16:20:00Z,BTC/USDT,36063.42,36099.14,36050,36061.83,45.698981,1648281.86314678,1201
1624983540000,2021-06-29T16:19:00Z,BTC/USDT,36091.99,36115,36061.24,36063.41,29.960882,1081268.16176559,947
1624983480000,2021-06-29T16:18:00Z,BTC/USDT,36111.65,36116.83,36083.35,36092,25.311293,913699.03917231,758
1624983420000,2021-06-29T16:17:00Z,BTC/USDT,36121.8,36124.73,36092,36111.65,17.07835,616664.04757296,838
1624983360000,2021-06-29T16:16:00Z,BTC/USDT,36139.72,36146.85,36092.4,36121.79,69.281732,2502706.81794244,1066
1624983300000,2021-06-29T16:15:00Z,BTC/USDT,36186.17,36191.2,36129.83,36139.73,21.704973,784807.76436679,862
1624983240000,2021-06-29T16:14:00Z,BTC/USDT,36154.38,36197.35,36120,36186.18,38.668601,1397981.92098837,890
1624983180000,2021-06-29T16:13:00Z,BTC/USDT,36141.68,36155.03,36132,36154.38,14.147169,511398.03946763,572
1624983120000,2021-06-29T16:12:00Z,BTC/USDT,36116.73,36154.84,36103.03,36141.68,31.797715,1148575.95443273,713
1624983060000,2021-06-29T16:11:00Z,BTC/USDT,36127.34,36147.24,36110.61,36116.73,23.539192,850433.23600468,737
1624983000000,2021-06-29T16:10:00Z,BTC/USDT,36094.83,36169.36,36088.59,36129.99,47.357091,1710864.33472397,953
1624982940000,2021-06-29T16:09:00Z,BTC/USDT,36106.07,36137.5,36076.27,36094.82,106.446455,3843394.44484347,1377
1624982880000,2021-06-29T16:08:00Z,BTC/USDT,36158,36158.01,36094.02,36106.07,73.811084,2667084.93590206,1127
1624982820000,2021-06-29T16:07:00Z,BTC/USDT,36152.91,36187.49,36152.91,36158.01,35.801194,1294626.93531514,797
1624982760000,2021-06-29T16:06:00Z,BTC/USDT,36141.21,36164.87,36129,36152.91,25.946883,937810.67119465,861
1624982700000,2021-06-29T16:05:00Z,BTC/USDT,36199.99,36228.45,36125.28,36141.21,43.982894,1590285.30911959,1127
1624982640000,2021-06-29T16:04:00Z,BTC/USDT,36144.69,36241.93,36139.58,36200,51.740393,1872896.9816976,1251
1624982580000,2021-06-29T16:03:00Z,BTC/USDT,36149.8,36199.99,36144.18,36144.69,29.618618,1071143.25862241,978
1624982520000,2021-06-29T16:02:00Z,BTC/USDT,36197.38,36202.12,36144.27,36150.01,60.447309,2186558.10604935,1278
1624982460000,2021-06-29T16:01:00Z,BTC/USDT,36297.34,36300,36185.73,36199.03,83.094686,3012745.28111588,1787
1624982400000,2021-06-29T16:00:00Z,BTC/USDT,36248.99,36300,36200.39,36297.34,103.977659,3770017.83308549,1973
1624982340000,2021-06-29T15:59:00Z,BTC/USDT,36217.09,36250,36215.01,36248.99,39.820459,1443138.4764504,918
1624982280000,2021-06-29T15:58:00Z,BTC/USDT,36190.02,36228,36188.03,36217.08,19.282177,698169.5619617,635
1624982220000,2021-06-29T15:57:00Z,BTC/USDT,36217.14,36221.58,36184.62,36190.02,21.145194,765576.27914771,596
1624982160000,2021-06-29T15:56:00Z,BTC/USDT,36189.88,36229.99,36189.88,36217.15,34.191097,1238313.24736482,698
1624982100000,2021-06-29T15:55:00Z,BTC/USDT,36157.08,36224.53,36157.08,36189.87,32.566918,1178804.90380922,793
1624982040000,2021-06-29T15:54:00Z,BTC/USDT,36170.26,36199.08,36157.08,36159.86,22.507254,814226.88254491,708
1624981980000,2021-06-29T15:53:00Z,BTC/USDT,36197.19,36214.68,36170.26,36170.26,31.30681,1133031.55640147,636
1624981920000,2021-06-29T15:52:00Z,BTC/USDT,36237.46,36241.98,36179.7,36197.2,45.796554,1658120.93491004,802
1624981860000,2021-06-29T15:51:00Z,BTC/USDT,36209.03,36249.98,36205.43,36237.46,59.461064,2154311.42941313,1139
1624981800000,2021-06-29T15:50:00Z,BTC/USDT,36164.37,36227.32,36163.59,36209.13,106.36465,3849411.72096772,1548
1624981740000,2021-06-29T15:49:00Z,BTC/USDT,36171.72,36186.59,36144.19,36164.38,64.722663,2340964.93013977,969
1624981680000,2021-06-29T15:48:00Z,BTC/USDT,36113.47,36200,36113.47,36171.71,163.41114,5911307.94248118,2290
1624981620000,2021-06-29T15:47:00Z,BTC/USDT,36065.24,36123.6,36054.23,36113.47,95.669567,3452564.80015773,1681
1624981560000,2021-06-29T15:46:00Z,BTC/USDT,36057.67,36068,36030.03,36065.25,41.746864,1505094.60030848,1091
1624981500000,2021-06-29T15:45:00Z,BTC/USDT,35990.21,36067.53,35990.21,36057.67,79.24505,2855411.04918093,1682
1624981440000,2021-06-29T15:44:00Z,BTC/USDT,35990,36018.8,35977.63,35991.63,106.168976,3822313.1553754,2024
1624981380000,2021-06-29T15:43:00Z,BTC/USDT,36004.83,36059.96,35925,35990.64,295.308684,10627476.40803844,4835
1624981320000,2021-06-29T15:42:00Z,BTC/USDT,36056.7,36100,36000,36004.82,233.477006,8413906.89163923,3654
1624981260000,2021-06-29T15:41:00Z,BTC/USDT,36109.97,36123.6,36030.74,36062.4,178.023166,6424488.59360115,2996
1624981200000,2021-06-29T15:40:00Z,BTC/USDT,36154.36,36178.88,36107.35,36109.97,41.348285,1494595.13059651,969
1624981140000,2021-06-29T15:39:00Z,BTC/USDT,36157.27,36196.28,36146.88,36159.76,41.013239,1483256.97079952,1090
1624981080000,2021-06-29T15:38:00Z,BTC/USDT,36200,36204.54,36144.88,36157.28,37.48177,1355671.94584251,1043
1624981020000,2021-06-29T15:37:00Z,BTC/USDT,36217.39,36221.67,36200,36200.01,21.083162,763477.40799177,572
1624980960000,2021-06-29T15:36:00Z,BTC/USDT,36201.8,36235.49,36190.34,36217.18,42.166384,1526812.93004437,832
1624980900000,2021-06-29T15:35:00Z,BTC/USDT,36164.99,36216.36,36164.99,36201.8,46.298995,1675492.00839391,891
1624980840000,2021-06-29T15:34:00Z,BTC/USDT,36197.22,36205.77,36160,36164.99,31.274921,1131349.10090542,980
1624980780000,2021-06-29T15:33:00Z,BTC/USDT,36205.74,36227.59,36191.82,36197.22,50.863808,1841863.16596725,989
1624980720000,2021-06-29T15:32:00Z,BTC/USDT,36207.9,36220.74,36190,36205.74,22.471939,813735.50906334,788
1624980660000,2021-06-29T15:31:00Z,BTC/USDT,36189.01,36210.52,36165.17,36207.91,28.471322,1030358.77480819,879
1624980600000,2021-06-29T15:30:00Z,BTC/USDT,36141.85,36203.14,36141.84,36189.64,36.829607,1332223.73838297,1023
1624980540000,2021-06-29T15:29:00Z,BTC/USDT,36125.28,36176.3,36115.72,36141.85,72.353728,2615402.04872632,1459
1624980480000,2021-06-29T15:28:00Z,BTC/USDT,36247.37,36247.37,36093.09,36125.27,335.827033,12134120.6561979,3037
1624980420000,2021-06-29T15:27:00Z,BTC/USDT,36252.01,36261.53,36226.85,36248.86,35.831435,1298620.52497482,680
1624980360000,2021-06-29T15:26:00Z,BTC/USDT,36239.5,36262.49,36211.7,36252.01,51.171275,1854636.52694774,742
1624980300000,2021-06-29T15:25:00Z,BTC/USDT,36285.07,36288.47,36211.69,36239.75,146.938824,5326505.32429014,1184
1624980240000,2021-06-29T15:24:00Z,BTC/USDT,36345.01,36345.01,36260.08,36285.08,36.910179,1339791.26513484,864
1624980180000,2021-06-29T15:23:00Z,BTC/USDT,36348.63,36366.15,36333.55,36346.45,66.12669,2404244.25344825,943
1624980120000,2021-06-29T15:22:00Z,BTC/USDT,36328.28,36350,36318.73,36350,48.978316,1779562.85036103,859
1624980060000,2021-06-29T15:21:00Z,BTC/USDT,36309.98,36330.3,36306.95,36328.29,28.629871,1039742.64669851,572
1624980000000,2021-06-29T15:20:00Z,BTC/USDT,36306.12,36316.94,36300,36309.98,20.86351,757510.91322118,636
1624979940000,2021-06-29T15:19:00Z,BTC/USDT,36298.87,36323.34,36293.67,36304.99,24.138064,876403.80139274,835
1624979880000,2021-06-29T15:18:00Z,BTC/USDT,36309.48,36334.75,36295.76,36298.87,41.425532,1504452.42487322,759
1624979820000,2021-06-29T15:17:00Z,BTC/USDT,36280,36319.98,36279.99,36309.47,66.894424,2428298.83241681,925
1624979760000,2021-06-29T15:16:00Z,BTC/USDT,36235.94,36280,36229.62,36279.99,32.167623,1166005.49915003,733
1624979700000,2021-06-29T15:15:00Z,BTC/USDT,36290.78,36298.27,36223.9,36235.94,40.600287,1471967.09353765,856
1624979640000,2021-06-29T15:14:00Z,BTC/USDT,36300,36300,36269.69,36290.78,38.064147,1381314.49768949,700
1624979580000,2021-06-29T15:13:00Z,BTC/USDT,36253.77,36300,36253.56,36300,30.378949,1102083.0304387,882
1624979520000,2021-06-29T15:12:00Z,BTC/USDT,36239.98,36268.8,36225.41,36253.78,44.247094,1603928.55509094,906
1624979460000,2021-06-29T15:11:00Z,BTC/USDT,36197.98,36244.3,36197.98,36239.99,66.801414,2419584.1785048,803
1624979400000,2021-06-29T15:10:00Z,BTC/USDT,36190.58,36209.05,36180.3,36199.83,36.393982,1317360.61492879,840
1624979340000,2021-06-29T15:09:00Z,BTC/USDT,36168.91,36199.99,36166.31,36190.58,31.12107,1126254.83751048,812
1624979280000,2021-06-29T15:08:00Z,BTC/USDT,36200.3,36200.3,36166.21,36168.92,37.385526,1352545.7671221,889
